ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-07-31,527,0,0
CO-ANT,Colombia,Antioquia,2020-07-31,468,0,329
CO-ARA,Colombia,Arauca,,0,0,0
CO-ATL,Colombia,Atlantico,2020-07-31,969,54,118
CO-DC,Colombia,Bogota,2020-07-31,4156,173,1776
CO-BOL,Colombia,Bolivar,2020-07-31,679,65,176
CO-BOY,Colombia,Boyaca,2020-07-31,67,0,0
CO-CAL,Colombia,Caldas,2020-07-31,0,0,53
CO-CAQ,Colombia,Caqueta,2020-07-31,16,0,0
CO-CAS,Colombia,Casanare,2020-07-31,21,0,13
CO-CAU,Colombia,Cauca,2020-07-31,104,9,38
CO-CES,Colombia,Cesar,2020-07-31,72,0,50
CO-COR,Colombia,Choco,2020-07-31,28,0,0
CO-CUN,Colombia,Cordoba,2020-07-31,39,0,0
CO-CHO,Colombia,Cundinamarca,2020-07-31,283,0,162
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-07-31,178,0,84
CO-LAG,Colombia,La Guajira,2020-07-31,27,0,0
CO-MAG,Colombia,Magdalena,2020-07-31,272,32,100
CO-MET,Colombia,Meta,2020-07-31,922,0,0
CO-NAR,Colombia,Narino,2020-07-31,296,25,62
CO-NSA,Colombia,Norte de Santander,2020-07-31,141,0,100
CO-PUT,Colombia,Putumayo,2020-07-31,1,0,0
CO-QUI,Colombia,Quindio,2020-07-31,67,0,58
CO-RIS,Colombia,Risaralda,2020-07-31,0,0,150
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-07-31,4,0,0
CO-TOL,Colombia,Tolima,2020-07-31,130,0,54
CO-VAC,Colombia,Valle del Cauca,2020-07-31,1274,79,490
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
