ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-06-16,527,0,0
CO-ANT,Colombia,Antioquia,2020-06-16,468,0,328
CO-ARA,Colombia,Arauca,,0,0,0
CO-ATL,Colombia,Atlantico,2020-06-16,970,51,133
CO-DC,Colombia,Bogota,2020-06-16,4155,163,1781
CO-BOL,Colombia,Bolivar,2020-06-16,679,59,185
CO-BOY,Colombia,Boyaca,2020-06-16,67,0,0
CO-CAL,Colombia,Caldas,2020-06-16,0,0,53
CO-CAQ,Colombia,Caqueta,2020-06-16,16,0,0
CO-CAS,Colombia,Casanare,2020-06-16,21,0,13
CO-CAU,Colombia,Cauca,2020-06-16,104,9,38
CO-CES,Colombia,Cesar,2020-06-16,72,0,50
CO-COR,Colombia,Choco,2020-06-16,28,0,0
CO-CUN,Colombia,Cordoba,2020-06-16,39,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-16,284,0,164
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-16,178,0,86
CO-LAG,Colombia,La Guajira,2020-06-16,27,0,0
CO-MAG,Colombia,Magdalena,2020-06-16,271,30,98
CO-MET,Colombia,Meta,2020-06-16,922,0,0
CO-NAR,Colombia,Narino,2020-06-16,296,24,65
CO-NSA,Colombia,Norte de Santander,2020-06-16,141,0,100
CO-PUT,Colombia,Putumayo,2020-06-16,1,0,0
CO-QUI,Colombia,Quindio,2020-06-16,67,0,58
CO-RIS,Colombia,Risaralda,2020-06-16,0,0,150
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-06-16,4,0,0
CO-TOL,Colombia,Tolima,2020-06-16,130,0,54
CO-VAC,Colombia,Valle del Cauca,2020-06-16,1274,78,485
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
