ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-10-14,2434,0,2159
CO-ANT,Colombia,Antioquia,2020-10-14,10571,200,3398
CO-ARA,Colombia,Arauca,2020-10-14,0,0,65
CO-ATL,Colombia,Atlantico,2020-10-14,35655,2348,17155
CO-DC,Colombia,Bogota,2020-10-14,53141,1552,20503
CO-BOL,Colombia,Bolivar,2020-10-14,12613,534,7772
CO-BOY,Colombia,Boyaca,2020-10-14,516,0,338
CO-CAL,Colombia,Caldas,2020-10-14,304,10,250
CO-CAQ,Colombia,Caqueta,2020-10-14,123,7,27
CO-CAS,Colombia,Casanare,2020-10-14,131,0,0
CO-CAU,Colombia,Cauca,2020-10-14,2576,175,1371
CO-CES,Colombia,Cesar,2020-10-14,1581,45,993
CO-COR,Colombia,Choco,2020-10-14,2279,111,1180
CO-CUN,Colombia,Cordoba,2020-10-14,1696,413,464
CO-CHO,Colombia,Cundinamarca,2020-10-14,4455,130,2338
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-10-14,432,19,352
CO-LAG,Colombia,La Guajira,2020-10-14,984,91,297
CO-MAG,Colombia,Magdalena,2020-10-14,3009,350,1293
CO-MET,Colombia,Meta,2020-10-14,1668,0,1158
CO-NAR,Colombia,Narino,2020-10-14,4660,187,2867
CO-NSA,Colombia,Norte de Santander,2020-10-14,2074,88,846
CO-PUT,Colombia,Putumayo,2020-10-14,113,20,0
CO-QUI,Colombia,Quindio,2020-10-14,203,9,154
CO-RIS,Colombia,Risaralda,2020-10-14,801,0,458
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-10-14,2724,266,757
CO-TOL,Colombia,Tolima,2020-10-14,1506,0,613
CO-VAC,Colombia,Valle del Cauca,2020-10-14,13357,554,6489
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
