ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,,0,0,0
CO-ANT,Colombia,Antioquia,2020-06-17,239,0,98
CO-ARA,Colombia,Arauca,,0,0,0
CO-ATL,Colombia,Atlantico,2020-06-17,73,6,0
CO-DC,Colombia,Bogota,2020-06-17,1011,48,152
CO-BOL,Colombia,Bolivar,2020-06-17,88,8,27
CO-BOY,Colombia,Boyaca,2020-06-17,24,0,0
CO-CAL,Colombia,Caldas,2020-06-17,24,0,0
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-06-17,3,0,0
CO-CAU,Colombia,Cauca,2020-06-17,20,0,5
CO-CES,Colombia,Cesar,2020-06-17,18,0,14
CO-COR,Colombia,Choco,,0,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-17,90,5,0
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-17,39,3,20
CO-LAG,Colombia,La Guajira,,0,0,0
CO-MAG,Colombia,Magdalena,2020-06-17,30,7,0
CO-MET,Colombia,Meta,2020-06-17,15,0,0
CO-NAR,Colombia,Narino,2020-06-17,28,2,0
CO-NSA,Colombia,Norte de Santander,2020-06-17,59,0,18
CO-PUT,Colombia,Putumayo,,0,0,0
CO-QUI,Colombia,Quindio,2020-06-17,41,0,18
CO-RIS,Colombia,Risaralda,2020-06-17,49,0,20
CO-SAP,Colombia,San Andres y Providencia,2020-06-17,4,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,,0,0,0
CO-TOL,Colombia,Tolima,2020-06-17,16,0,10
CO-VAC,Colombia,Valle del Cauca,2020-06-17,343,15,47
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
