ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-10-18,0,108,2258
CO-ANT,Colombia,Antioquia,2020-10-18,18690,371,4996
CO-ARA,Colombia,Arauca,2020-10-18,173,2,0
CO-ATL,Colombia,Atlantico,2020-10-18,45489,2593,25947
CO-DC,Colombia,Bogota,2020-10-18,67908,2177,26738
CO-BOL,Colombia,Bolivar,2020-10-18,15508,579,10059
CO-BOY,Colombia,Boyaca,2020-10-18,656,33,379
CO-CAL,Colombia,Caldas,2020-10-18,416,14,262
CO-CAQ,Colombia,Caqueta,2020-10-18,452,14,47
CO-CAS,Colombia,Casanare,2020-10-18,187,4,0
CO-CAU,Colombia,Cauca,2020-10-18,3128,203,1720
CO-CES,Colombia,Cesar,2020-10-18,2116,57,1186
CO-COR,Colombia,Choco,2020-10-18,2559,117,1511
CO-CUN,Colombia,Cordoba,2020-10-18,2969,663,750
CO-CHO,Colombia,Cundinamarca,2020-10-18,6095,194,2958
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-10-18,570,24,370
CO-LAG,Colombia,La Guajira,2020-10-18,1619,120,510
CO-MAG,Colombia,Magdalena,2020-10-18,4514,428,1927
CO-MET,Colombia,Meta,2020-10-18,2007,33,1383
CO-NAR,Colombia,Narino,2020-10-18,5779,226,3344
CO-NSA,Colombia,Norte de Santander,2020-10-18,2987,160,1086
CO-PUT,Colombia,Putumayo,2020-10-18,350,32,23
CO-QUI,Colombia,Quindio,2020-10-18,0,0,180
CO-RIS,Colombia,Risaralda,2020-10-18,1077,0,562
CO-SAP,Colombia,San Andres y Providencia,2020-10-18,0,0,24
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-10-18,4614,336,1482
CO-TOL,Colombia,Tolima,2020-10-18,1861,43,1107
CO-VAC,Colombia,Valle del Cauca,2020-10-18,16483,728,8273
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
