ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-08-25,4636,102,0
EC-B,Ecuador,Bolivar,2020-08-25,1355,54,0
EC-F,Ecuador,Canar,2020-08-25,1071,59,0
EC-C,Ecuador,Carchi,2020-08-25,1543,37,0
EC-H,Ecuador,Chimborazo,2020-08-25,3464,196,0
EC-X,Ecuador,Cotopaxi,2020-08-25,1706,39,0
EC-O,Ecuador,El Oro,2020-08-25,18426,1668,0
EC-E,Ecuador,Esmeraldas,2020-08-25,1857,240,0
EC-W,Ecuador,Galapagos,2020-08-25,2601,87,0
EC-G,Ecuador,Guayas,2020-08-25,3870,132,0
EC-I,Ecuador,Imbabura,2020-08-25,7866,859,0
EC-L,Ecuador,Loja,2020-08-25,1116,56,0
EC-R,Ecuador,Los Rios,2020-08-25,4041,355,0
EC-M,Ecuador,Manabi,2020-08-25,22070,860,0
EC-S,Ecuador,Morona Santiago,2020-08-25,3055,321,0
EC-N,Ecuador,Napo,2020-08-25,2342,18,0
EC-D,Ecuador,Orellana,2020-08-25,4312,296,0
EC-Y,Ecuador,Pastaza,2020-08-25,1224,339,0
EC-P,Ecuador,Pichincha,2020-08-25,3141,182,0
EC-SE,Ecuador,Santa Elena,2020-08-25,1936,70,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-08-25,109,1,0
EC-U,Ecuador,Sucumbios,2020-08-25,2833,192,0
EC-T,Ecuador,Tungurahua,2020-08-25,1796,46,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-08-25,1155,39,0
