ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-05-23,182,7,0
EC-B,Ecuador,Bolivar,2020-05-23,33,2,0
EC-F,Ecuador,Canar,2020-05-23,100,6,0
EC-C,Ecuador,Carchi,2020-05-23,6,0,0
EC-H,Ecuador,Chimborazo,2020-05-23,38,7,0
EC-X,Ecuador,Cotopaxi,2020-05-23,25,3,0
EC-O,Ecuador,El Oro,2020-05-23,5395,172,0
EC-E,Ecuador,Esmeraldas,2020-05-23,85,17,0
EC-W,Ecuador,Galapagos,2020-05-23,33,3,0
EC-G,Ecuador,Guayas,2020-05-23,69,2,0
EC-I,Ecuador,Imbabura,2020-05-23,215,32,0
EC-L,Ecuador,Loja,2020-05-23,6,0,0
EC-R,Ecuador,Los Rios,2020-05-23,160,34,0
EC-M,Ecuador,Manabi,2020-05-23,634,26,0
EC-S,Ecuador,Morona Santiago,2020-05-23,239,13,0
EC-N,Ecuador,Napo,2020-05-23,20,0,0
EC-D,Ecuador,Orellana,2020-05-23,65,9,0
EC-Y,Ecuador,Pastaza,2020-05-23,78,5,0
EC-P,Ecuador,Pichincha,2020-05-23,43,6,0
EC-SE,Ecuador,Santa Elena,2020-05-23,33,1,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-05-23,11,1,0
EC-U,Ecuador,Sucumbios,2020-05-23,42,8,0
EC-T,Ecuador,Tungurahua,2020-05-23,13,0,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-05-23,4,1,0
