ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-06-16,192,7,0
EC-B,Ecuador,Bolivar,2020-06-16,33,2,0
EC-F,Ecuador,Canar,2020-06-16,104,6,0
EC-C,Ecuador,Carchi,2020-06-16,6,0,0
EC-H,Ecuador,Chimborazo,2020-06-16,41,7,0
EC-X,Ecuador,Cotopaxi,2020-06-16,26,3,0
EC-O,Ecuador,El Oro,2020-06-16,5417,173,0
EC-E,Ecuador,Esmeraldas,2020-06-16,86,18,0
EC-W,Ecuador,Galapagos,2020-06-16,33,3,0
EC-G,Ecuador,Guayas,2020-06-16,72,4,0
EC-I,Ecuador,Imbabura,2020-06-16,219,32,0
EC-L,Ecuador,Loja,2020-06-16,8,0,0
EC-R,Ecuador,Los Rios,2020-06-16,166,39,0
EC-M,Ecuador,Manabi,2020-06-16,646,31,0
EC-S,Ecuador,Morona Santiago,2020-06-16,240,13,0
EC-N,Ecuador,Napo,2020-06-16,21,0,0
EC-D,Ecuador,Orellana,2020-06-16,66,9,0
EC-Y,Ecuador,Pastaza,2020-06-16,78,5,0
EC-P,Ecuador,Pichincha,2020-06-16,43,6,0
EC-SE,Ecuador,Santa Elena,2020-06-16,33,1,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-06-16,12,1,0
EC-U,Ecuador,Sucumbios,2020-06-16,43,8,0
EC-T,Ecuador,Tungurahua,2020-06-16,14,0,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-06-16,4,1,0
