ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-07-17,1015,36,0
EC-B,Ecuador,Bolivar,2020-07-17,358,29,0
EC-F,Ecuador,Canar,2020-07-17,371,32,0
EC-C,Ecuador,Carchi,2020-07-17,322,7,0
EC-H,Ecuador,Chimborazo,2020-07-17,1123,95,0
EC-X,Ecuador,Cotopaxi,2020-07-17,174,12,0
EC-O,Ecuador,El Oro,2020-07-17,14362,1468,0
EC-E,Ecuador,Esmeraldas,2020-07-17,475,117,0
EC-W,Ecuador,Galapagos,2020-07-17,239,14,0
EC-G,Ecuador,Guayas,2020-07-17,483,28,0
EC-I,Ecuador,Imbabura,2020-07-17,2821,486,0
EC-L,Ecuador,Loja,2020-07-17,311,21,0
EC-R,Ecuador,Los Rios,2020-07-17,1305,194,0
EC-M,Ecuador,Manabi,2020-07-17,4478,326,0
EC-S,Ecuador,Morona Santiago,2020-07-17,1765,214,0
EC-N,Ecuador,Napo,2020-07-17,179,6,0
EC-D,Ecuador,Orellana,2020-07-17,1179,81,0
EC-Y,Ecuador,Pastaza,2020-07-17,824,286,0
EC-P,Ecuador,Pichincha,2020-07-17,595,77,0
EC-SE,Ecuador,Santa Elena,2020-07-17,165,7,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-07-17,76,1,0
EC-U,Ecuador,Sucumbios,2020-07-17,558,60,0
EC-T,Ecuador,Tungurahua,2020-07-17,317,6,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-07-17,277,5,0
