ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-06-07,1015,36,0
EC-B,Ecuador,Bolivar,2020-06-07,358,29,0
EC-F,Ecuador,Canar,2020-06-07,371,32,0
EC-C,Ecuador,Carchi,2020-06-07,322,7,0
EC-H,Ecuador,Chimborazo,2020-06-07,1123,95,0
EC-X,Ecuador,Cotopaxi,2020-06-07,174,12,0
EC-O,Ecuador,El Oro,2020-06-07,14362,1468,0
EC-E,Ecuador,Esmeraldas,2020-06-07,475,117,0
EC-W,Ecuador,Galapagos,2020-06-07,239,14,0
EC-G,Ecuador,Guayas,2020-06-07,483,28,0
EC-I,Ecuador,Imbabura,2020-06-07,2821,486,0
EC-L,Ecuador,Loja,2020-06-07,311,21,0
EC-R,Ecuador,Los Rios,2020-06-07,1305,194,0
EC-M,Ecuador,Manabi,2020-06-07,4478,326,0
EC-S,Ecuador,Morona Santiago,2020-06-07,1765,214,0
EC-N,Ecuador,Napo,2020-06-07,179,6,0
EC-D,Ecuador,Orellana,2020-06-07,1179,81,0
EC-Y,Ecuador,Pastaza,2020-06-07,824,286,0
EC-P,Ecuador,Pichincha,2020-06-07,595,77,0
EC-SE,Ecuador,Santa Elena,2020-06-07,165,7,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-06-07,76,1,0
EC-U,Ecuador,Sucumbios,2020-06-07,558,60,0
EC-T,Ecuador,Tungurahua,2020-06-07,317,6,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-06-07,277,5,0
