ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-09-20,7120,137,0
EC-B,Ecuador,Bolivar,2020-09-20,1600,60,0
EC-F,Ecuador,Canar,2020-09-20,1620,62,0
EC-C,Ecuador,Carchi,2020-09-20,1666,46,0
EC-H,Ecuador,Chimborazo,2020-09-20,3639,203,0
EC-X,Ecuador,Cotopaxi,2020-09-20,2219,72,0
EC-O,Ecuador,El Oro,2020-09-20,19899,1697,0
EC-E,Ecuador,Esmeraldas,2020-09-20,2176,281,0
EC-W,Ecuador,Galapagos,2020-09-20,3315,106,0
EC-G,Ecuador,Guayas,2020-09-20,4944,185,0
EC-I,Ecuador,Imbabura,2020-09-20,9313,908,0
EC-L,Ecuador,Loja,2020-09-20,1206,64,0
EC-R,Ecuador,Los Rios,2020-09-20,5053,382,0
EC-M,Ecuador,Manabi,2020-09-20,29183,1248,0
EC-S,Ecuador,Morona Santiago,2020-09-20,3455,330,0
EC-N,Ecuador,Napo,2020-09-20,2578,19,0
EC-D,Ecuador,Orellana,2020-09-20,4714,334,0
EC-Y,Ecuador,Pastaza,2020-09-20,1438,359,0
EC-P,Ecuador,Pichincha,2020-09-20,4062,234,0
EC-SE,Ecuador,Santa Elena,2020-09-20,2411,88,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-09-20,182,1,0
EC-U,Ecuador,Sucumbios,2020-09-20,3360,210,0
EC-T,Ecuador,Tungurahua,2020-09-20,2030,49,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-09-20,1411,44,0
