ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-10-06,46,5,0
EC-B,Ecuador,Bolivar,2020-10-06,29,4,0
EC-F,Ecuador,Canar,2020-10-06,1,0,0
EC-C,Ecuador,Carchi,2020-10-06,35,0,0
EC-H,Ecuador,Chimborazo,2020-10-06,1,1,0
EC-X,Ecuador,Cotopaxi,2020-10-06,11,0,0
EC-O,Ecuador,El Oro,2020-10-06,40,13,0
EC-E,Ecuador,Esmeraldas,2020-10-06,18,0,0
EC-W,Ecuador,Galapagos,2020-10-06,48,0,0
EC-G,Ecuador,Guayas,2020-10-06,65,1,0
EC-I,Ecuador,Imbabura,2020-10-06,64,0,0
EC-L,Ecuador,Loja,2020-10-06,26,0,0
EC-R,Ecuador,Los Rios,2020-10-06,62,16,0
EC-M,Ecuador,Manabi,2020-10-06,321,5,0
EC-S,Ecuador,Morona Santiago,2020-10-06,26,4,0
EC-N,Ecuador,Napo,2020-10-06,60,1,0
EC-D,Ecuador,Orellana,2020-10-06,46,9,0
EC-Y,Ecuador,Pastaza,2020-10-06,1,0,0
EC-P,Ecuador,Pichincha,2020-10-06,108,0,0
EC-SE,Ecuador,Santa Elena,2020-10-06,86,0,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-10-06,0,0,0
EC-U,Ecuador,Sucumbios,2020-10-06,32,1,0
EC-T,Ecuador,Tungurahua,2020-10-06,32,0,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-10-06,13,1,0
