ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-08-06,3534,72,0
EC-B,Ecuador,Bolivar,2020-08-06,1164,52,0
EC-F,Ecuador,Canar,2020-08-06,758,51,0
EC-C,Ecuador,Carchi,2020-08-06,1336,34,0
EC-H,Ecuador,Chimborazo,2020-08-06,3233,186,0
EC-X,Ecuador,Cotopaxi,2020-08-06,923,29,0
EC-O,Ecuador,El Oro,2020-08-06,17593,1657,0
EC-E,Ecuador,Esmeraldas,2020-08-06,1500,223,0
EC-W,Ecuador,Galapagos,2020-08-06,1513,72,0
EC-G,Ecuador,Guayas,2020-08-06,2742,92,0
EC-I,Ecuador,Imbabura,2020-08-06,6688,805,0
EC-L,Ecuador,Loja,2020-08-06,947,49,0
EC-R,Ecuador,Los Rios,2020-08-06,3291,334,0
EC-M,Ecuador,Manabi,2020-08-06,15013,729,0
EC-S,Ecuador,Morona Santiago,2020-08-06,2877,316,0
EC-N,Ecuador,Napo,2020-08-06,2058,14,0
EC-D,Ecuador,Orellana,2020-08-06,3768,249,0
EC-Y,Ecuador,Pastaza,2020-08-06,1156,331,0
EC-P,Ecuador,Pichincha,2020-08-06,2167,171,0
EC-SE,Ecuador,Santa Elena,2020-08-06,1220,53,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-08-06,103,1,0
EC-U,Ecuador,Sucumbios,2020-08-06,2134,168,0
EC-T,Ecuador,Tungurahua,2020-08-06,1377,44,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-08-06,990,35,0
