ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-10-17,27,0,0
EC-B,Ecuador,Bolivar,2020-10-17,18,1,0
EC-F,Ecuador,Canar,2020-10-17,5,0,0
EC-C,Ecuador,Carchi,2020-10-17,57,0,0
EC-H,Ecuador,Chimborazo,2020-10-17,98,0,0
EC-X,Ecuador,Cotopaxi,2020-10-17,12,0,0
EC-O,Ecuador,El Oro,2020-10-17,104,0,0
EC-E,Ecuador,Esmeraldas,2020-10-17,4,8,0
EC-W,Ecuador,Galapagos,2020-10-17,2,2,0
EC-G,Ecuador,Guayas,2020-10-17,57,1,0
EC-I,Ecuador,Imbabura,2020-10-17,90,13,0
EC-L,Ecuador,Loja,2020-10-17,36,0,0
EC-R,Ecuador,Los Rios,2020-10-17,26,3,0
EC-M,Ecuador,Manabi,2020-10-17,239,2,0
EC-S,Ecuador,Morona Santiago,2020-10-17,17,9,0
EC-N,Ecuador,Napo,2020-10-17,38,0,0
EC-D,Ecuador,Orellana,2020-10-17,67,0,0
EC-Y,Ecuador,Pastaza,2020-10-17,10,0,0
EC-P,Ecuador,Pichincha,2020-10-17,17,23,0
EC-SE,Ecuador,Santa Elena,2020-10-17,56,0,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-10-17,0,0,0
EC-U,Ecuador,Sucumbios,2020-10-17,57,5,0
EC-T,Ecuador,Tungurahua,2020-10-17,50,0,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-10-17,24,0,0
