ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-04-10,70,2,0
BR-AL,Brazil,Alagoas,2020-04-10,45,3,0
BR-AP,Brazil,Amapa,2020-04-10,166,2,0
BR-AM,Brazil,Amazonas,2020-04-10,981,50,0
BR-BA,Brazil,Bahia,2020-04-10,604,19,0
BR-CE,Brazil,Ceara,2020-04-10,1478,58,0
BR-DF,Brazil,Distrito Federal,2020-04-10,555,14,0
BR-ES,Brazil,Espirito Santo,2020-04-10,300,7,0
BR-GO,Brazil,Goias,2020-04-10,191,8,0
BR-MA,Brazil,Maranhao,2020-04-10,293,16,0
BR-MT,Brazil,Mato Grosso,2020-04-10,112,2,0
BR-MS,Brazil,Mato Grosso do Sul,2020-04-10,97,2,0
BR-MG,Brazil,Minas Gerais,2020-04-10,698,17,0
BR-PA,Brazil,Para,2020-04-10,170,9,0
BR-PB,Brazil,Paraiba,2020-04-10,79,11,0
BR-PR,Brazil,Parana,2020-04-10,643,25,0
BR-PE,Brazil,Pernambuco,2020-04-10,684,65,0
BR-PI,Brazil,Piaui,2020-04-10,40,7,0
BR-RN,Brazil,Rio Grande do Norte,2020-04-10,263,11,0
BR-RS,Brazil,Rio Grande do Sul,2020-04-10,636,14,0
BR-RJ,Brazil,Rio de Janeiro,2020-04-10,2464,147,0
BR-RO,Brazil,Rondonia,2020-04-10,32,2,0
BR-RR,Brazil,Roraima,2020-04-10,63,3,0
BR-SC,Brazil,Santa Catarina,2020-04-10,693,18,0
BR-SP,Brazil,Sao Paulo,2020-04-10,8216,540,0
BR-SE,Brazil,Sergipe,2020-04-10,42,4,0
BR-TO,Brazil,Tocantins,2020-04-10,23,0,0
