ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-04-14,99,3,0
BR-AL,Brazil,Alagoas,2020-04-14,72,4,0
BR-AP,Brazil,Amapa,2020-04-14,307,6,0
BR-AM,Brazil,Amazonas,2020-04-14,1484,90,0
BR-BA,Brazil,Bahia,2020-04-14,759,22,0
BR-CE,Brazil,Ceara,2020-04-14,2005,107,0
BR-DF,Brazil,Distrito Federal,2020-04-14,651,17,0
BR-ES,Brazil,Espiritu Santo,2020-04-14,0,0,0
BR-GO,Brazil,Goias,2020-04-14,284,15,0
BR-MA,Brazil,Maranhao,2020-04-14,478,32,0
BR-MT,Brazil,Mato Grosso,2020-04-14,138,4,0
BR-MS,Brazil,Mato Grosso do Sul,2020-04-14,115,4,0
BR-MG,Brazil,Minas Gerais,2020-04-14,884,27,0
BR-PA,Brazil,Para,2020-04-14,323,19,0
BR-PB,Brazil,Paraiba,2020-04-14,136,16,0
BR-PR,Brazil,Parana,2020-04-14,791,36,0
BR-PE,Brazil,Pernambuco,2020-04-14,1284,115,0
BR-PI,Brazil,Piaui,2020-04-14,58,8,0
BR-RN,Brazil,Rio Grande do Norte,2020-04-14,376,18,0
BR-RS,Brazil,Rio Grande do Sul,2020-04-14,700,18,0
BR-RJ,Brazil,Rio de Janeiro,2020-04-14,3410,224,0
BR-RO,Brazil,Rondonia,2020-04-14,64,2,0
BR-RR,Brazil,Roraima,2020-04-14,113,3,0
BR-SC,Brazil,Santa Catarina,2020-04-14,826,26,0
BR-SP,Brazil,Sao Paulo,2020-04-14,9371,695,0
BR-SE,Brazil,Sergipe,2020-04-14,45,4,0
BR-TO,Brazil,Tocantins,2020-04-14,26,0,0
