ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-10-05,13173,205,0
PE-ANC,Peru,Ancash,2020-10-05,21375,1256,0
PE-APU,Peru,Apurimac,2020-10-05,4305,79,0
PE-ARE,Peru,Arequipa,2020-10-05,39260,1302,0
PE-AYA,Peru,Ayacucho,2020-10-05,10572,286,0
PE-CAJ,Peru,Cajamarca,2020-10-05,18579,441,0
PE-CAL,Peru,Callao,2020-10-05,30891,1692,0
PE-CUS,Peru,Cusco,2020-10-05,19265,387,0
PE-HUV,Peru,Huancavelica,2020-10-05,6071,103,0
PE-HUC,Peru,Huanuco,2020-10-05,15066,366,0
PE-ICA,Peru,Ica,2020-10-05,25619,1549,0
PE-JUN,Peru,Junin,2020-10-05,18186,725,0
PE-LAL,Peru,La Libertad,2020-10-05,27038,2164,0
PE-LAM,Peru,Lambayeque,2020-10-05,24862,1654,0
PE-LIM,Peru,Lima,2020-10-05,351607,14043,0
PE-LOR,Peru,Loreto,2020-10-05,17658,942,0
PE-MDD,Peru,Madre de dios,2020-10-05,7421,136,0
PE-MOQ,Peru,Moquegua,2020-10-05,11881,255,0
PE-PAS,Peru,Pasco,2020-10-05,4719,101,0
PE-PIU,Peru,Piura,2020-10-05,33526,1916,0
PE-PUN,Peru,Puno,2020-10-05,11931,279,0
PE-SAM,Peru,San Martin,2020-10-05,16456,687,0
PE-TAC,Peru,Tacna,2020-10-05,11151,195,0
PE-TUM,Peru,Tumbes,2020-10-05,6812,295,0
PE-UCA,Peru,Ucayali,2020-10-05,15441,311,0
