ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-10-11,11320,192,0
PE-ANC,Peru,Ancash,2020-10-11,19104,1183,0
PE-APU,Peru,Apurimac,2020-10-11,3112,69,0
PE-ARE,Peru,Arequipa,2020-10-11,34419,1193,0
PE-AYA,Peru,Ayacucho,2020-10-11,8749,271,0
PE-CAJ,Peru,Cajamarca,2020-10-11,16081,397,0
PE-CAL,Peru,Callao,2020-10-11,28207,1596,0
PE-CUS,Peru,Cusco,2020-10-11,16146,341,0
PE-HUV,Peru,Huancavelica,2020-10-11,5016,87,0
PE-HUC,Peru,Huanuco,2020-10-11,12974,344,0
PE-ICA,Peru,Ica,2020-10-11,22006,1481,0
PE-JUN,Peru,Junin,2020-10-11,15692,671,0
PE-LAL,Peru,La Libertad,2020-10-11,23335,2082,0
PE-LAM,Peru,Lambayeque,2020-10-11,22698,1602,0
PE-LIM,Peru,Lima,2020-10-11,318822,13167,0
PE-LOR,Peru,Loreto,2020-10-11,16196,924,0
PE-MDD,Peru,Madre de dios,2020-10-11,6380,131,0
PE-MOQ,Peru,Moquegua,2020-10-11,9507,235,0
PE-PAS,Peru,Pasco,2020-10-11,4039,91,0
PE-PIU,Peru,Piura,2020-10-11,30079,1845,0
PE-PUN,Peru,Puno,2020-10-11,9374,246,0
PE-SAM,Peru,San Martin,2020-10-11,14263,665,0
PE-TAC,Peru,Tacna,2020-10-11,9217,157,0
PE-TUM,Peru,Tumbes,2020-10-11,5908,283,0
PE-UCA,Peru,Ucayali,2020-10-11,14204,301,0
