ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-09-15,11728,199,0
PE-ANC,Peru,Ancash,2020-09-15,19561,1210,0
PE-APU,Peru,Apurimac,2020-09-15,3420,74,0
PE-ARE,Peru,Arequipa,2020-09-15,35373,1221,0
PE-AYA,Peru,Ayacucho,2020-09-15,9146,279,0
PE-CAJ,Peru,Cajamarca,2020-09-15,16717,408,0
PE-CAL,Peru,Callao,2020-09-15,28762,1623,0
PE-CUS,Peru,Cusco,2020-09-15,16952,353,0
PE-HUV,Peru,Huancavelica,2020-09-15,5244,91,0
PE-HUC,Peru,Huanuco,2020-09-15,13405,347,0
PE-ICA,Peru,Ica,2020-09-15,22887,1497,0
PE-JUN,Peru,Junin,2020-09-15,16327,694,0
PE-LAL,Peru,La Libertad,2020-09-15,23908,2111,0
PE-LAM,Peru,Lambayeque,2020-09-15,23138,1620,0
PE-LIM,Peru,Lima,2020-09-15,326716,13443,0
PE-LOR,Peru,Loreto,2020-09-15,16620,930,0
PE-MDD,Peru,Madre de dios,2020-09-15,6532,131,0
PE-MOQ,Peru,Moquegua,2020-09-15,9818,241,0
PE-PAS,Peru,Pasco,2020-09-15,4179,92,0
PE-PIU,Peru,Piura,2020-09-15,30937,1867,0
PE-PUN,Peru,Puno,2020-09-15,9918,262,0
PE-SAM,Peru,San Martin,2020-09-15,14695,671,0
PE-TAC,Peru,Tacna,2020-09-15,9679,169,0
PE-TUM,Peru,Tumbes,2020-09-15,6038,285,0
PE-UCA,Peru,Ucayali,2020-09-15,14490,305,0
