ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-08-27,259,11,0
PE-ANC,Peru,Ancash,2020-08-27,1620,119,0
PE-APU,Peru,Apurimac,2020-08-27,96,,0
PE-ARE,Peru,Arequipa,2020-08-27,1301,20,0
PE-AYA,Peru,Ayacucho,2020-08-27,278,,0
PE-CAJ,Peru,Cajamarca,2020-08-27,393,3,0
PE-CAL,Peru,Callao,2020-08-27,5851,125,0
PE-CUS,Peru,Cusco,2020-08-27,496,3,0
PE-HUV,Peru,Huancavelica,2020-08-27,214,1,0
PE-HUC,Peru,Huanuco,2020-08-27,359,7,0
PE-ICA,Peru,Ica,2020-08-27,1232,82,0
PE-JUN,Peru,Junin,2020-08-27,890,14,0
PE-LAL,Peru,La Libertad,2020-08-27,1623,66,0
PE-LAM,Peru,Lambayeque,2020-08-27,3950,417,0
PE-LIM,Peru,Lima,2020-08-27,49605,791,0
PE-LOR,Peru,Loreto,2020-08-27,2037,92,0
PE-MDD,Peru,Madre de dios,2020-08-27,172,1,0
PE-MOQ,Peru,Moquegua,2020-08-27,168,,0
PE-PAS,Peru,Pasco,2020-08-27,173,1,0
PE-PIU,Peru,Piura,2020-08-27,2693,294,0
PE-PUN,Peru,Puno,2020-08-27,185,1,0
PE-SAM,Peru,San Martin,2020-08-27,505,6,0
PE-TAC,Peru,Tacna,2020-08-27,181,2,0
PE-TUM,Peru,Tumbes,2020-08-27,539,47,0
PE-UCA,Peru,Ucayali,2020-08-27,1486,66,0
