ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-08-26,5850,124,0
PE-ANC,Peru,Ancash,2020-08-26,12234,834,0
PE-APU,Peru,Apurimac,2020-08-26,954,40,0
PE-ARE,Peru,Arequipa,2020-08-26,14572,755,0
PE-AYA,Peru,Ayacucho,2020-08-26,3948,76,0
PE-CAJ,Peru,Cajamarca,2020-08-26,6463,207,0
PE-CAL,Peru,Callao,2020-08-26,21448,1034,0
PE-CUS,Peru,Cusco,2020-08-26,4801,96,0
PE-HUV,Peru,Huancavelica,2020-08-26,1757,38,0
PE-HUC,Peru,Huanuco,2020-08-26,6426,195,0
PE-ICA,Peru,Ica,2020-08-26,12711,856,0
PE-JUN,Peru,Junin,2020-08-26,7992,420,0
PE-LAL,Peru,La Libertad,2020-08-26,15481,1355,0
PE-LAM,Peru,Lambayeque,2020-08-26,17440,1225,0
PE-LIM,Peru,Lima,2020-08-26,219880,9166,0
PE-LOR,Peru,Loreto,2020-08-26,11618,546,0
PE-MDD,Peru,Madre de dios,2020-08-26,3465,100,0
PE-MOQ,Peru,Moquegua,2020-08-26,3134,105,0
PE-PAS,Peru,Pasco,2020-08-26,1965,49,0
PE-PIU,Peru,Piura,2020-08-26,21353,1260,0
PE-PUN,Peru,Puno,2020-08-26,2423,78,0
PE-SAM,Peru,San Martin,2020-08-26,8873,366,0
PE-TAC,Peru,Tacna,2020-08-26,2997,36,0
PE-TUM,Peru,Tumbes,2020-08-26,4236,214,0
PE-UCA,Peru,Ucayali,2020-08-26,10162,233,0
