ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-06-11,771,27,0
PE-ANC,Peru,Ancash,2020-06-11,5386,312,0
PE-APU,Peru,Apurimac,2020-06-11,259,4,0
PE-ARE,Peru,Arequipa,2020-06-11,4460,60,0
PE-AYA,Peru,Ayacucho,2020-06-11,910,8,0
PE-CAJ,Peru,Cajamarca,2020-06-11,935,10,0
PE-CAL,Peru,Callao,2020-06-11,13865,389,0
PE-CUS,Peru,Cusco,2020-06-11,1229,4,0
PE-HUV,Peru,Huancavelica,2020-06-11,528,4,0
PE-HUC,Peru,Huanuco,2020-06-11,1176,16,0
PE-ICA,Peru,Ica,2020-06-11,4330,290,0
PE-JUN,Peru,Junin,2020-06-11,2158,24,0
PE-LAL,Peru,La Libertad,2020-06-11,5841,244,0
PE-LAM,Peru,Lambayeque,2020-06-11,9829,634,0
PE-LIM,Peru,Lima,2020-06-11,116159,2283,0
PE-LOR,Peru,Loreto,2020-06-11,6225,305,0
PE-MDD,Peru,Madre de dios,2020-06-11,744,11,0
PE-MOQ,Peru,Moquegua,2020-06-11,676,3,0
PE-PAS,Peru,Pasco,2020-06-11,574,11,0
PE-PIU,Peru,Piura,2020-06-11,10716,568,0
PE-PUN,Peru,Puno,2020-06-11,468,9,0
PE-SAM,Peru,San Martin,2020-06-11,1896,38,0
PE-TAC,Peru,Tacna,2020-06-11,493,5,0
PE-TUM,Peru,Tumbes,2020-06-11,1581,89,0
PE-UCA,Peru,Ucayali,2020-06-11,5306,117,0
