ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-07-21,55,,0
PE-ANC,Peru,Ancash,2020-07-21,275,19,0
PE-APU,Peru,Apurimac,2020-07-21,40,,0
PE-ARE,Peru,Arequipa,2020-07-21,229,8,0
PE-AYA,Peru,Ayacucho,2020-07-21,35,,0
PE-CAJ,Peru,Cajamarca,2020-07-21,62,2,0
PE-CAL,Peru,Callao,2020-07-21,1282,35,0
PE-CUS,Peru,Cusco,2020-07-21,130,3,0
PE-HUV,Peru,Huancavelica,2020-07-21,21,1,0
PE-HUC,Peru,Huanuco,2020-07-21,83,,0
PE-ICA,Peru,Ica,2020-07-21,145,6,0
PE-JUN,Peru,Junin,2020-07-21,155,1,0
PE-LAL,Peru,La Libertad,2020-07-21,253,17,0
PE-LAM,Peru,Lambayeque,2020-07-21,675,89,0
PE-LIM,Peru,Lima,2020-07-21,11297,199,0
PE-LOR,Peru,Loreto,2020-07-21,585,14,0
PE-MDD,Peru,Madre de dios,2020-07-21,64,,0
PE-MOQ,Peru,Moquegua,2020-07-21,30,,0
PE-PAS,Peru,Pasco,2020-07-21,32,,0
PE-PIU,Peru,Piura,2020-07-21,436,37,0
PE-PUN,Peru,Puno,2020-07-21,8,,0
PE-SAM,Peru,San Martin,2020-07-21,94,1,0
PE-TAC,Peru,Tacna,2020-07-21,35,,0
PE-TUM,Peru,Tumbes,2020-07-21,184,10,0
PE-UCA,Peru,Ucayali,2020-07-21,120,3,0
