ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-09-09,1565,33,0
PE-ANC,Peru,Ancash,2020-09-09,7002,411,0
PE-APU,Peru,Apurimac,2020-09-09,441,11,0
PE-ARE,Peru,Arequipa,2020-09-09,5654,159,0
PE-AYA,Peru,Ayacucho,2020-09-09,1454,13,0
PE-CAJ,Peru,Cajamarca,2020-09-09,1518,20,0
PE-CAL,Peru,Callao,2020-09-09,16844,527,0
PE-CUS,Peru,Cusco,2020-09-09,1520,13,0
PE-HUV,Peru,Huancavelica,2020-09-09,799,9,0
PE-HUC,Peru,Huanuco,2020-09-09,1770,40,0
PE-ICA,Peru,Ica,2020-09-09,6048,398,0
PE-JUN,Peru,Junin,2020-09-09,3000,106,0
PE-LAL,Peru,La Libertad,2020-09-09,8185,431,0
PE-LAM,Peru,Lambayeque,2020-09-09,12175,700,0
PE-LIM,Peru,Lima,2020-09-09,143017,3580,0
PE-LOR,Peru,Loreto,2020-09-09,8195,326,0
PE-MDD,Peru,Madre de dios,2020-09-09,1307,22,0
PE-MOQ,Peru,Moquegua,2020-09-09,843,8,0
PE-PAS,Peru,Pasco,2020-09-09,856,16,0
PE-PIU,Peru,Piura,2020-09-09,15123,683,0
PE-PUN,Peru,Puno,2020-09-09,753,15,0
PE-SAM,Peru,San Martin,2020-09-09,3383,83,0
PE-TAC,Peru,Tacna,2020-09-09,738,8,0
PE-TUM,Peru,Tumbes,2020-09-09,2233,109,0
PE-UCA,Peru,Ucayali,2020-09-09,6915,140,0
