ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-08-09,3167,90,0
PE-ANC,Peru,Ancash,2020-08-09,9185,532,0
PE-APU,Peru,Apurimac,2020-08-09,615,22,0
PE-ARE,Peru,Arequipa,2020-08-09,8374,356,0
PE-AYA,Peru,Ayacucho,2020-08-09,2130,32,0
PE-CAJ,Peru,Cajamarca,2020-08-09,3110,119,0
PE-CAL,Peru,Callao,2020-08-09,18745,693,0
PE-CUS,Peru,Cusco,2020-08-09,2093,23,0
PE-HUV,Peru,Huancavelica,2020-08-09,1049,22,0
PE-HUC,Peru,Huanuco,2020-08-09,3361,91,0
PE-ICA,Peru,Ica,2020-08-09,8997,568,0
PE-JUN,Peru,Junin,2020-08-09,4821,191,0
PE-LAL,Peru,La Libertad,2020-08-09,11494,738,0
PE-LAM,Peru,Lambayeque,2020-08-09,14742,780,0
PE-LIM,Peru,Lima,2020-08-09,171458,5252,0
PE-LOR,Peru,Loreto,2020-08-09,9656,355,0
PE-MDD,Peru,Madre de dios,2020-08-09,2362,76,0
PE-MOQ,Peru,Moquegua,2020-08-09,1221,21,0
PE-PAS,Peru,Pasco,2020-08-09,1271,25,0
PE-PIU,Peru,Piura,2020-08-09,18293,820,0
PE-PUN,Peru,Puno,2020-08-09,1128,35,0
PE-SAM,Peru,San Martin,2020-08-09,6306,174,0
PE-TAC,Peru,Tacna,2020-08-09,1137,10,0
PE-TUM,Peru,Tumbes,2020-08-09,3257,127,0
PE-UCA,Peru,Ucayali,2020-08-09,8476,162,0
