ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-10-15,758,27,0
PE-ANC,Peru,Ancash,2020-10-15,5290,305,0
PE-APU,Peru,Apurimac,2020-10-15,248,4,0
PE-ARE,Peru,Arequipa,2020-10-15,4316,60,0
PE-AYA,Peru,Ayacucho,2020-10-15,886,8,0
PE-CAJ,Peru,Cajamarca,2020-10-15,907,9,0
PE-CAL,Peru,Callao,2020-10-15,13656,378,0
PE-CUS,Peru,Cusco,2020-10-15,1199,4,0
PE-HUV,Peru,Huancavelica,2020-10-15,516,2,0
PE-HUC,Peru,Huanuco,2020-10-15,1154,14,0
PE-ICA,Peru,Ica,2020-10-15,4187,281,0
PE-JUN,Peru,Junin,2020-10-15,2114,22,0
PE-LAL,Peru,La Libertad,2020-10-15,5670,235,0
PE-LAM,Peru,Lambayeque,2020-10-15,9686,630,0
PE-LIM,Peru,Lima,2020-10-15,112974,2186,0
PE-LOR,Peru,Loreto,2020-10-15,6187,303,0
PE-MDD,Peru,Madre de dios,2020-10-15,743,11,0
PE-MOQ,Peru,Moquegua,2020-10-15,674,2,0
PE-PAS,Peru,Pasco,2020-10-15,565,11,0
PE-PIU,Peru,Piura,2020-10-15,10487,560,0
PE-PUN,Peru,Puno,2020-10-15,462,9,0
PE-SAM,Peru,San Martin,2020-10-15,1847,34,0
PE-TAC,Peru,Tacna,2020-10-15,506,5,0
PE-TUM,Peru,Tumbes,2020-10-15,1543,86,0
PE-UCA,Peru,Ucayali,2020-10-15,5183,115,0
