ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-08-29,1440,31,0
PE-ANC,Peru,Ancash,2020-08-29,6746,397,0
PE-APU,Peru,Apurimac,2020-08-29,410,10,0
PE-ARE,Peru,Arequipa,2020-08-29,5454,145,0
PE-AYA,Peru,Ayacucho,2020-08-29,1331,11,0
PE-CAJ,Peru,Cajamarca,2020-08-29,1422,18,0
PE-CAL,Peru,Callao,2020-08-29,16458,506,0
PE-CUS,Peru,Cusco,2020-08-29,1494,13,0
PE-HUV,Peru,Huancavelica,2020-08-29,753,9,0
PE-HUC,Peru,Huanuco,2020-08-29,1657,36,0
PE-ICA,Peru,Ica,2020-08-29,5865,383,0
PE-JUN,Peru,Junin,2020-08-29,2869,52,0
PE-LAL,Peru,La Libertad,2020-08-29,7839,400,0
PE-LAM,Peru,Lambayeque,2020-08-29,11883,688,0
PE-LIM,Peru,Lima,2020-08-29,139869,3390,0
PE-LOR,Peru,Loreto,2020-08-29,7953,321,0
PE-MDD,Peru,Madre de dios,2020-08-29,1229,20,0
PE-MOQ,Peru,Moquegua,2020-08-29,833,7,0
PE-PAS,Peru,Pasco,2020-08-29,829,16,0
PE-PIU,Peru,Piura,2020-08-29,14659,661,0
PE-PUN,Peru,Puno,2020-08-29,701,14,0
PE-SAM,Peru,San Martin,2020-08-29,3110,80,0
PE-TAC,Peru,Tacna,2020-08-29,688,7,0
PE-TUM,Peru,Tumbes,2020-08-29,2136,108,0
PE-UCA,Peru,Ucayali,2020-08-29,6760,138,0
