ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-06-26,1440,31,0
PE-ANC,Peru,Ancash,2020-06-26,6746,397,0
PE-APU,Peru,Apurimac,2020-06-26,410,10,0
PE-ARE,Peru,Arequipa,2020-06-26,5454,145,0
PE-AYA,Peru,Ayacucho,2020-06-26,1331,11,0
PE-CAJ,Peru,Cajamarca,2020-06-26,1422,18,0
PE-CAL,Peru,Callao,2020-06-26,16458,506,0
PE-CUS,Peru,Cusco,2020-06-26,1494,13,0
PE-HUV,Peru,Huancavelica,2020-06-26,753,9,0
PE-HUC,Peru,Huanuco,2020-06-26,1657,36,0
PE-ICA,Peru,Ica,2020-06-26,5865,383,0
PE-JUN,Peru,Junin,2020-06-26,2869,52,0
PE-LAL,Peru,La Libertad,2020-06-26,7839,400,0
PE-LAM,Peru,Lambayeque,2020-06-26,11883,688,0
PE-LIM,Peru,Lima,2020-06-26,139869,3390,0
PE-LOR,Peru,Loreto,2020-06-26,7953,321,0
PE-MDD,Peru,Madre de dios,2020-06-26,1229,20,0
PE-MOQ,Peru,Moquegua,2020-06-26,833,7,0
PE-PAS,Peru,Pasco,2020-06-26,829,16,0
PE-PIU,Peru,Piura,2020-06-26,14659,661,0
PE-PUN,Peru,Puno,2020-06-26,701,14,0
PE-SAM,Peru,San Martin,2020-06-26,3110,80,0
PE-TAC,Peru,Tacna,2020-06-26,688,7,0
PE-TUM,Peru,Tumbes,2020-06-26,2136,108,0
PE-UCA,Peru,Ucayali,2020-06-26,6760,138,0
