ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-09-19,8813,186,0
PE-ANC,Peru,Ancash,2020-09-19,16149,1116,0
PE-APU,Peru,Apurimac,2020-09-19,2014,56,0
PE-ARE,Peru,Arequipa,2020-09-19,25851,1039,0
PE-AYA,Peru,Ayacucho,2020-09-19,6560,241,0
PE-CAJ,Peru,Cajamarca,2020-09-19,12042,362,0
PE-CAL,Peru,Callao,2020-09-19,25322,1493,0
PE-CUS,Peru,Cusco,2020-09-19,10194,234,0
PE-HUV,Peru,Huancavelica,2020-09-19,3768,62,0
PE-HUC,Peru,Huanuco,2020-09-19,10219,305,0
PE-ICA,Peru,Ica,2020-09-19,17624,1391,0
PE-JUN,Peru,Junin,2020-09-19,12600,571,0
PE-LAL,Peru,La Libertad,2020-09-19,20045,1969,0
PE-LAM,Peru,Lambayeque,2020-09-19,20433,1559,0
PE-LIM,Peru,Lima,2020-09-19,278823,11911,0
PE-LOR,Peru,Loreto,2020-09-19,13849,883,0
PE-MDD,Peru,Madre de dios,2020-09-19,4979,128,0
PE-MOQ,Peru,Moquegua,2020-09-19,7084,196,0
PE-PAS,Peru,Pasco,2020-09-19,3235,76,0
PE-PIU,Peru,Piura,2020-09-19,25312,1765,0
PE-PUN,Peru,Puno,2020-09-19,6409,183,0
PE-SAM,Peru,San Martin,2020-09-19,11816,642,0
PE-TAC,Peru,Tacna,2020-09-19,6238,112,0
PE-TUM,Peru,Tumbes,2020-09-19,5289,268,0
PE-UCA,Peru,Ucayali,2020-09-19,12391,286,0
