ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-06-07,155,1,0
PE-ANC,Peru,Ancash,2020-06-07,993,77,0
PE-APU,Peru,Apurimac,2020-06-07,90,,0
PE-ARE,Peru,Arequipa,2020-06-07,692,16,0
PE-AYA,Peru,Ayacucho,2020-06-07,135,,0
PE-CAJ,Peru,Cajamarca,2020-06-07,259,3,0
PE-CAL,Peru,Callao,2020-06-07,3893,66,0
PE-CUS,Peru,Cusco,2020-06-07,230,3,0
PE-HUV,Peru,Huancavelica,2020-06-07,186,1,0
PE-HUC,Peru,Huanuco,2020-06-07,248,,0
PE-ICA,Peru,Ica,2020-06-07,676,41,0
PE-JUN,Peru,Junin,2020-06-07,506,7,0
PE-LAL,Peru,La Libertad,2020-06-07,879,23,0
PE-LAM,Peru,Lambayeque,2020-06-07,2646,267,0
PE-LIM,Peru,Lima,2020-06-07,28990,517,0
PE-LOR,Peru,Loreto,2020-06-07,1502,59,0
PE-MDD,Peru,Madre de dios,2020-06-07,120,1,0
PE-MOQ,Peru,Moquegua,2020-06-07,131,,0
PE-PAS,Peru,Pasco,2020-06-07,161,1,0
PE-PIU,Peru,Piura,2020-06-07,1618,143,0
PE-PUN,Peru,Puno,2020-06-07,135,,0
PE-SAM,Peru,San Martin,2020-06-07,282,1,0
PE-TAC,Peru,Tacna,2020-06-07,141,2,0
PE-TUM,Peru,Tumbes,2020-06-07,347,19,0
PE-UCA,Peru,Ucayali,2020-06-07,913,38,0
