ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-09-05,5507,124,0
PE-ANC,Peru,Ancash,2020-09-05,11796,825,0
PE-APU,Peru,Apurimac,2020-09-05,880,38,0
PE-ARE,Peru,Arequipa,2020-09-05,13480,726,0
PE-AYA,Peru,Ayacucho,2020-09-05,3726,74,0
PE-CAJ,Peru,Cajamarca,2020-09-05,5877,203,0
PE-CAL,Peru,Callao,2020-09-05,21045,1026,0
PE-CUS,Peru,Cusco,2020-09-05,4157,82,0
PE-HUV,Peru,Huancavelica,2020-09-05,1618,38,0
PE-HUC,Peru,Huanuco,2020-09-05,6092,192,0
PE-ICA,Peru,Ica,2020-09-05,12213,813,0
PE-JUN,Peru,Junin,2020-09-05,7526,408,0
PE-LAL,Peru,La Libertad,2020-09-05,14936,1331,0
PE-LAM,Peru,Lambayeque,2020-09-05,17111,1216,0
PE-LIM,Peru,Lima,2020-09-05,213659,8993,0
PE-LOR,Peru,Loreto,2020-09-05,11292,545,0
PE-MDD,Peru,Madre de dios,2020-09-05,3274,97,0
PE-MOQ,Peru,Moquegua,2020-09-05,2829,100,0
PE-PAS,Peru,Pasco,2020-09-05,1855,45,0
PE-PIU,Peru,Piura,2020-09-05,21069,1254,0
PE-PUN,Peru,Puno,2020-09-05,2178,72,0
PE-SAM,Peru,San Martin,2020-09-05,8565,342,0
PE-TAC,Peru,Tacna,2020-09-05,2733,33,0
PE-TUM,Peru,Tumbes,2020-09-05,4133,211,0
PE-UCA,Peru,Ucayali,2020-09-05,9941,233,0
