ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-12,61945,1023,0
AR-K,Argentina,Catamarca,2020-06-12,356,0,0
AR-H,Argentina,Chaco,2020-06-12,6854,125,0
AR-U,Argentina,Chubut,2020-06-12,430,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-12,37081,564,0
AR-X,Argentina,Cordoba,2020-06-12,14339,0,0
AR-W,Argentina,Corrientes,2020-06-12,2684,5,0
AR-E,Argentina,Entre Rios,2020-06-12,1243,67,0
AR-P,Argentina,Formosa,2020-06-12,691,0,0
AR-Y,Argentina,Jujuy,2020-06-12,2089,0,0
AR-L,Argentina,La Pampa,2020-06-12,242,0,0
AR-F,Argentina,La Rioja,2020-06-12,1288,0,0
AR-M,Argentina,Mendoza,2020-06-12,1945,0,0
AR-N,Argentina,Misiones,2020-06-12,1032,0,0
AR-Q,Argentina,Neuquen,2020-06-12,1507,0,0
AR-R,Argentina,Rio Negro,2020-06-12,2353,0,0
AR-A,Argentina,Salta,2020-06-12,652,0,0
AR-J,Argentina,San Juan,2020-06-12,621,0,0
AR-D,Argentina,San Luis,2020-06-12,345,0,0
AR-Z,Argentina,Santa Cruz,2020-06-12,483,5,0
AR-S,Argentina,Santa Fe,2020-06-12,9521,0,0
AR-G,Argentina,Santiago del Estero,2020-06-12,1582,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-12,1490,0,0
AR-T,Argentina,Tucuman,2020-06-12,4891,0,0
