ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-11,10783,316,0
AR-K,Argentina,Catamarca,,0,0,0
AR-H,Argentina,Chaco,2020-06-11,1833,29,0
AR-U,Argentina,Chubut,2020-06-11,101,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-11,6335,171,0
AR-X,Argentina,Cordoba,2020-06-11,4345,18,0
AR-W,Argentina,Corrientes,2020-06-11,902,0,0
AR-E,Argentina,Entre Rios,2020-06-11,414,26,0
AR-P,Argentina,Formosa,2020-06-11,75,0,0
AR-Y,Argentina,Jujuy,2020-06-11,692,0,0
AR-L,Argentina,La Pampa,2020-06-11,97,6,0
AR-F,Argentina,La Rioja,2020-06-11,266,0,0
AR-M,Argentina,Mendoza,2020-06-11,818,0,0
AR-N,Argentina,Misiones,2020-06-11,146,0,0
AR-Q,Argentina,Neuquen,2020-06-11,540,6,0
AR-R,Argentina,Rio Negro,2020-06-11,590,10,0
AR-A,Argentina,Salta,2020-06-11,129,0,0
AR-J,Argentina,San Juan,2020-06-11,204,0,0
AR-D,Argentina,San Luis,2020-06-11,119,0,0
AR-Z,Argentina,Santa Cruz,2020-06-11,208,0,0
AR-S,Argentina,Santa Fe,2020-06-11,3100,0,0
AR-G,Argentina,Santiago del Estero,2020-06-11,113,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-11,763,0,0
AR-T,Argentina,Tucuman,2020-06-11,716,0,0
