ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-01,10711,312,0
AR-K,Argentina,Catamarca,,0,0,0
AR-H,Argentina,Chaco,2020-06-01,1836,26,0
AR-U,Argentina,Chubut,2020-06-01,103,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-01,6165,169,0
AR-X,Argentina,Cordoba,2020-06-01,4321,18,0
AR-W,Argentina,Corrientes,2020-06-01,902,0,0
AR-E,Argentina,Entre Rios,2020-06-01,413,25,0
AR-P,Argentina,Formosa,2020-06-01,75,0,0
AR-Y,Argentina,Jujuy,2020-06-01,692,0,0
AR-L,Argentina,La Pampa,2020-06-01,96,6,0
AR-F,Argentina,La Rioja,2020-06-01,265,0,0
AR-M,Argentina,Mendoza,2020-06-01,820,0,0
AR-N,Argentina,Misiones,2020-06-01,146,0,0
AR-Q,Argentina,Neuquen,2020-06-01,542,6,0
AR-R,Argentina,Rio Negro,2020-06-01,592,10,0
AR-A,Argentina,Salta,2020-06-01,129,0,0
AR-J,Argentina,San Juan,2020-06-01,204,0,0
AR-D,Argentina,San Luis,2020-06-01,119,0,0
AR-Z,Argentina,Santa Cruz,2020-06-01,208,0,0
AR-S,Argentina,Santa Fe,2020-06-01,3097,0,0
AR-G,Argentina,Santiago del Estero,2020-06-01,114,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-01,763,0,0
AR-T,Argentina,Tucuman,2020-06-01,717,0,0
