ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-13,35210,748,0
AR-K,Argentina,Catamarca,2020-06-13,219,0,0
AR-H,Argentina,Chaco,2020-06-13,4331,89,0
AR-U,Argentina,Chubut,2020-06-13,253,11,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-13,19158,402,0
AR-X,Argentina,Cordoba,2020-06-13,10504,42,0
AR-W,Argentina,Corrientes,2020-06-13,1763,0,0
AR-E,Argentina,Entre Rios,2020-06-13,895,50,0
AR-P,Argentina,Formosa,2020-06-13,476,0,0
AR-Y,Argentina,Jujuy,2020-06-13,1443,0,0
AR-L,Argentina,La Pampa,2020-06-13,178,0,0
AR-F,Argentina,La Rioja,2020-06-13,920,0,0
AR-M,Argentina,Mendoza,2020-06-13,1488,41,0
AR-N,Argentina,Misiones,2020-06-13,748,0,0
AR-Q,Argentina,Neuquen,2020-06-13,1150,0,0
AR-R,Argentina,Rio Negro,2020-06-13,1707,0,0
AR-A,Argentina,Salta,2020-06-13,441,0,0
AR-J,Argentina,San Juan,2020-06-13,437,0,0
AR-D,Argentina,San Luis,2020-06-13,264,0,0
AR-Z,Argentina,Santa Cruz,2020-06-13,360,0,0
AR-S,Argentina,Santa Fe,2020-06-13,6788,0,0
AR-G,Argentina,Santiago del Estero,2020-06-13,590,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-13,1259,0,0
AR-T,Argentina,Tucuman,2020-06-13,2927,0,0
