ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-13,18895,473,0
AR-K,Argentina,Catamarca,2020-06-13,130,0,0
AR-H,Argentina,Chaco,2020-06-13,2540,41,0
AR-U,Argentina,Chubut,2020-06-13,156,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-13,9891,253,0
AR-X,Argentina,Cordoba,2020-06-13,6156,0,0
AR-W,Argentina,Corrientes,2020-06-13,1088,0,0
AR-E,Argentina,Entre Rios,2020-06-13,559,0,0
AR-P,Argentina,Formosa,2020-06-13,128,0,0
AR-Y,Argentina,Jujuy,2020-06-13,926,0,0
AR-L,Argentina,La Pampa,2020-06-13,120,0,0
AR-F,Argentina,La Rioja,2020-06-13,506,0,0
AR-M,Argentina,Mendoza,2020-06-13,1026,0,0
AR-N,Argentina,Misiones,2020-06-13,316,0,0
AR-Q,Argentina,Neuquen,2020-06-13,792,0,0
AR-R,Argentina,Rio Negro,2020-06-13,971,14,0
AR-A,Argentina,Salta,2020-06-13,196,0,0
AR-J,Argentina,San Juan,2020-06-13,272,0,0
AR-D,Argentina,San Luis,2020-06-13,157,0,0
AR-Z,Argentina,Santa Cruz,2020-06-13,277,2,0
AR-S,Argentina,Santa Fe,2020-06-13,4563,26,0
AR-G,Argentina,Santiago del Estero,2020-06-13,196,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-13,957,0,0
AR-T,Argentina,Tucuman,2020-06-13,1310,0,0
