ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-11,27278,618,0
AR-K,Argentina,Catamarca,,0,0,0
AR-H,Argentina,Chaco,2020-06-11,3452,65,0
AR-U,Argentina,Chubut,,0,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-11,14293,343,0
AR-X,Argentina,Cordoba,2020-06-11,8537,0,0
AR-W,Argentina,Corrientes,2020-06-11,1325,0,0
AR-E,Argentina,Entre Rios,2020-06-11,724,0,0
AR-P,Argentina,Formosa,2020-06-11,373,0,0
AR-Y,Argentina,Jujuy,2020-06-11,1224,0,0
AR-L,Argentina,La Pampa,,0,0,0
AR-F,Argentina,La Rioja,2020-06-11,815,0,0
AR-M,Argentina,Mendoza,2020-06-11,1250,39,0
AR-N,Argentina,Misiones,2020-06-11,556,0,0
AR-Q,Argentina,Neuquen,2020-06-11,972,0,0
AR-R,Argentina,Rio Negro,2020-06-11,1348,20,0
AR-A,Argentina,Salta,2020-06-11,343,0,0
AR-J,Argentina,San Juan,2020-06-11,373,0,0
AR-D,Argentina,San Luis,,0,0,0
AR-Z,Argentina,Santa Cruz,,0,0,0
AR-S,Argentina,Santa Fe,2020-06-11,5762,0,0
AR-G,Argentina,Santiago del Estero,2020-06-11,289,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-11,1174,0,0
AR-T,Argentina,Tucuman,2020-06-11,2273,0,0
