ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CU-15,Cuba,Artemisa,2020-10-15,281,0,0
CU-09,Cuba,Camagüey,2020-10-15,57,0,0
CU-08,Cuba,Ciego de Ávila,2020-10-15,107,0,0
CU-06,Cuba,Cienfuegos,,0,0,0
CU-12,Cuba,Granma,2020-10-15,31,0,0
CU-14,Cuba,Guantánamo,2020-10-15,34,0,0
CU-11,Cuba,Holguín,2020-10-15,108,0,0
CU-99,Cuba,Isla de la Juventud,,0,0,0
CU-03,Cuba,La Habana,2020-10-15,2316,0,0
CU-10,Cuba,Las Tunas,2020-10-15,36,0,0
CU-04,Cuba,Matanzas,,0,0,0
CU-16,Cuba,Mayabeque,,0,0,0
CU-01,Cuba,Pinar del Río,,0,0,0
CU-07,Cuba,Sancti Spíritus,,0,0,0
CU-13,Cuba,Santiago de Cuba,2020-10-15,74,0,0
CU-05,Cuba,Villa Clara,2020-10-15,269,0,0
